Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,snp500,vix_close,qqq_close
2022-06-13 04:00:00+00:00,287.24984083581296,289.23022542112943,284.12979720507707,285.4562683105469,6317200,0.0,0.0,0.0,3749.6298828125,,268.5466003417969
2022-06-14 04:00:00+00:00,286.41837212782855,287.1843783707966,282.04657750988594,284.260498046875,3724000,0.0,0.0,0.0,3735.47998046875,,269.03411865234375
2022-06-15 04:00:00+00:00,286.22241483903855,290.22055978199296,282.35506405922683,286.9977722167969,7060900,0.0,0.0,0.0,3789.989990234375,,275.75244140625
2022-06-16 04:00:00+00:00,281.5235557717088,281.79446607496857,278.39416118897367,280.1503601074219,4943500,0.0,0.0,0.0,3666.77001953125,,264.62677001953125
2022-06-17 04:00:00+00:00,279.27210161523493,282.3712735352346,277.5118695727893,279.6934509277344,4738000,0.692,0.0,0.0,3674.840087890625,,267.8445129394531
2022-06-21 04:00:00+00:00,283.77571311740144,286.9498053272459,283.34502020141906,285.844970703125,3246500,0.0,0.0,0.0,3764.7900390625,,274.6020812988281
2022-06-22 04:00:00+00:00,282.3244712939458,288.08275001352627,282.1371985820066,285.2082824707031,6361200,0.0,0.0,0.0,3759.889892578125,,274.2015380859375
2022-06-23 04:00:00+00:00,286.2008105145427,287.50226164608574,283.4948711078391,287.20263671875,3582600,0.0,0.0,0.0,3795.72998046875,,278.28521728515625
2022-06-24 04:00:00+00:00,289.5059192480636,295.04883654002685,289.4309987427718,294.9552001953125,3314800,0.0,0.0,0.0,3911.739990234375,,287.82037353515625
2022-06-27 04:00:00+00:00,295.31116945086217,295.7699792292858,293.4198399345366,294.33740234375,1896500,0.0,0.0,0.0,3900.110107421875,,285.7101135253906
2022-06-28 04:00:00+00:00,295.8728592733572,298.4477021942488,289.5340744419512,289.6370544433594,3025900,0.0,0.0,0.0,3821.550048828125,,277.0054931640625
2022-06-29 04:00:00+00:00,290.6294707333066,291.64069754186414,289.1594629799003,290.3017578125,2462800,0.0,0.0,0.0,3818.830078125,,277.2594299316406
2022-06-30 04:00:00+00:00,287.21198198588513,290.08644942940606,284.8712160365299,288.2138366699219,4117800,0.0,0.0,0.0,3785.3798828125,,273.82049560546875
2022-07-01 04:00:00+00:00,287.8204833263531,291.48144352863306,285.3579937637259,291.0507507324219,3315000,0.0,0.0,0.0,3825.330078125,,275.6279296875
2022-07-05 04:00:00+00:00,287.0714695268779,290.0302003714095,284.2438066841606,289.9833679199219,3767700,0.0,0.0,0.0,3831.389892578125,,280.3465881347656
2022-07-06 04:00:00+00:00,290.254935474214,292.39908477241306,288.3261468985796,290.6388244628906,2493300,0.0,0.0,0.0,3845.080078125,,282.1441955566406
2022-07-07 04:00:00+00:00,292.6332042325242,294.2529959839448,291.7624175823594,293.9533996582031,2267500,0.0,0.0,0.0,3902.6201171875,,288.1817321777344
2022-07-08 04:00:00+00:00,293.53211968857,295.06767623107766,292.28684448054935,293.4946594238281,2094300,0.0,0.0,0.0,3899.3798828125,,288.543212890625
2022-07-11 04:00:00+00:00,291.8092194355356,293.75672393068174,291.35043850072236,291.8466796875,2633200,0.0,0.0,0.0,3854.429931640625,,282.378662109375
2022-07-12 04:00:00+00:00,290.77922381777546,293.5787699486652,288.9440718391644,290.226806640625,2806000,0.0,0.0,0.0,3818.800048828125,,279.6432189941406
2022-07-13 04:00:00+00:00,286.6877099888885,290.19885961456595,285.67648289536044,288.1483459472656,3481200,0.0,0.0,0.0,3801.780029296875,,279.0668029785156
2022-07-14 04:00:00+00:00,283.38247038067885,287.31493972684194,282.2682635891491,286.8842468261719,2893100,0.0,0.0,0.0,3790.3798828125,,280.0633239746094
2022-07-15 04:00:00+00:00,291.1349627051863,292.9802580187981,289.58004134469314,292.86785888671875,3027500,0.128,0.0,0.0,3863.159912109375,,285.1434020996094
2022-07-18 04:00:00+00:00,295.7715850441579,296.3242330889742,290.12330077253404,290.98504638671875,2344900,0.0,0.0,0.0,3830.85009765625,,282.7303771972656
2022-07-19 04:00:00+00:00,293.25199445956935,298.244581281024,292.8679449216499,297.9729309082031,3004900,0.0,0.0,0.0,3936.68994140625,,291.42523193359375
2022-07-20 04:00:00+00:00,298.09460900463455,299.20928133800254,296.41794102901355,298.5629577636719,3243000,0.0,0.0,0.0,3959.89990234375,,296.0462951660156
2022-07-21 04:00:00+00:00,297.52336132821426,300.1742038322303,295.4157910335393,300.12738037109375,2159800,0.0,0.0,0.0,3998.949951171875,,300.2959899902344
2022-07-22 04:00:00+00:00,301.391857646495,301.8040069166328,297.2516412822001,298.8627624511719,3264100,0.0,0.0,0.0,3961.6298828125,,295.0301513671875
2022-07-25 04:00:00+00:00,299.80877058197075,300.10852063744557,298.1039743004139,299.7057189941406,4002500,0.0,0.0,0.0,3966.840087890625,,293.349853515625
2022-07-26 04:00:00+00:00,298.7035429721988,299.2561911843507,297.02684608688514,297.4389953613281,2101700,0.0,0.0,0.0,3921.050048828125,,287.5858154296875
2022-07-27 04:00:00+00:00,298.69413898184405,302.9654778041826,297.9073164183335,301.6260070800781,3338100,0.0,0.0,0.0,4023.610107421875,,299.7391052246094
2022-07-28 04:00:00+00:00,302.03813286409473,305.475796823974,299.5652376401493,304.64215087890625,2688400,0.0,0.0,0.0,4072.429931640625,,302.6699523925781
2022-07-29 04:00:00+00:00,304.9138577243673,308.42647447620175,304.35186191267246,307.8551025390625,3225600,0.0,0.0,0.0,4130.2900390625,,308.1897277832031
2022-08-01 04:00:00+00:00,306.2158191191557,308.8479371164286,305.7849462225583,307.2742919921875,2745500,0.0,0.0,0.0,4118.6298828125,,308.004150390625
2022-08-02 04:00:00+00:00,306.2719518404581,307.0306744521055,303.3962839448021,303.5274353027344,5394600,0.0,0.0,0.0,4091.18994140625,,307.08587646484375
2022-08-03 04:00:00+00:00,305.0823595599178,308.3046009550117,304.55781129427334,307.3866271972656,2564600,0.0,0.0,0.0,4155.169921875,,315.44854736328125
2022-08-04 04:00:00+00:00,306.94642478585524,307.57399614112376,305.8785758495608,306.6372985839844,2426400,0.0,0.0,0.0,4151.93994140625,,316.92376708984375
2022-08-05 04:00:00+00:00,304.4923529185806,307.41484540611225,304.3612015087759,307.2087707519531,2672400,0.0,0.0,0.0,4145.18994140625,,314.3348083496094
2022-08-08 04:00:00+00:00,308.93227451468044,310.1593462480446,306.9652035742717,307.6302795410156,2528800,0.0,0.0,0.0,4140.06005859375,,313.31878662109375
2022-08-09 04:00:00+00:00,307.499161512905,308.11738550903254,306.4781643117358,307.152587890625,1655100,0.0,0.0,0.0,4122.47021484375,,309.7724304199219
2022-08-10 04:00:00+00:00,311.54567217541955,312.6977920938422,310.94617190425146,312.1076965332031,2934400,0.0,0.0,0.0,4210.240234375,,318.41851806640625
2022-08-11 04:00:00+00:00,314.5617738165994,315.47971910822105,312.0888785971298,312.5853271484375,2401600,0.0,0.0,0.0,4207.27001953125,,316.61114501953125
2022-08-12 04:00:00+00:00,313.6063871128397,316.5289080288899,313.0350152213522,316.444580078125,2606900,0.0,0.0,0.0,4280.14990234375,,322.775634765625
2022-08-15 04:00:00+00:00,314.8334716215551,318.3367406959399,314.7866481676711,317.8871154785156,1936500,0.0,0.0,0.0,4297.14013671875,,325.3841857910156
2022-08-16 04:00:00+00:00,317.3719749631285,321.371664524091,317.3063992525185,320.10711669921875,3897100,0.0,0.0,0.0,4305.2001953125,,324.6221618652344
2022-08-17 04:00:00+00:00,318.1681021720228,320.40679468262493,317.2595043114663,318.66455078125,2960300,0.0,0.0,0.0,4274.0400390625,,320.9195251464844
2022-08-18 04:00:00+00:00,318.66455619522105,319.41390289087263,317.51240777955616,319.0204772949219,1850900,0.0,0.0,0.0,4283.740234375,,321.6912536621094
2022-08-19 04:00:00+00:00,317.5432518217839,317.8341861532068,315.58177931858444,316.3138122558594,2010300,0.656,0.0,0.0,4228.47998046875,,315.4192199707031
2022-08-22 04:00:00+00:00,312.6255086421301,313.0102992790028,309.8569349976717,310.4200439453125,2684500,0.0,0.0,0.0,4137.990234375,,307.1151123046875
2022-08-23 04:00:00+00:00,309.99770838582776,311.06761826186533,308.4304204471691,308.8714904785156,2897200,0.0,0.0,0.0,4128.72998046875,,306.8611145019531
2022-08-24 04:00:00+00:00,308.7026969933421,310.67356484453484,308.1395878014409,309.57550048828125,2581700,0.0,0.0,0.0,4140.77001953125,,307.7502136230469
2022-08-25 04:00:00+00:00,309.7911405935135,312.6629638671875,308.7681734860455,312.6629638671875,2498900,0.0,0.0,0.0,4199.1201171875,,313.19171142578125
2022-08-26 04:00:00+00:00,312.9822421964454,313.15119498170105,302.96840288129397,303.0716247558594,4191000,0.0,0.0,0.0,4057.659912109375,,300.3546447753906
2022-08-29 04:00:00+00:00,300.8284737874471,303.4468827519826,300.0870466379105,301.3540344238281,2896900,0.0,0.0,0.0,4030.610107421875,,297.3944396972656
