month,kw_1_search,kw_2_search,kw_3_search
2025-02-09,0,55,49
2025-02-16,0,52,49
2025-02-23,0,54,50
2025-03-02,0,59,51
2025-03-09,0,56,52
2025-03-16,0,55,53
2025-03-23,0,55,52
2025-03-30,0,56,55
2025-04-06,0,57,52
2025-04-13,0,62,55
2025-04-20,0,58,56
2025-04-27,0,58,55
2025-05-04,0,55,54
2025-05-11,0,55,52
2025-05-18,0,56,53
2025-05-25,0,56,56
2025-06-01,0,59,61
2025-06-08,0,59,57
2025-06-15,0,57,61
2025-06-22,0,58,65
2025-06-29,0,60,63
2025-07-06,0,63,65
2025-07-13,0,61,67
2025-07-20,0,67,70
2025-07-27,0,66,80
2025-08-03,0,71,88
2025-08-10,0,70,83
2025-08-17,0,70,84
2025-08-24,0,68,80
2025-08-31,0,69,84
2025-09-07,0,63,77
2025-09-14,0,61,73
2025-09-21,0,67,74
2025-09-28,0,64,76
2025-10-05,0,64,69
2025-10-12,0,67,69
2025-10-19,0,66,68
2025-10-26,0,62,66
2025-11-02,0,65,72
2025-11-09,0,70,81
2025-11-16,0,78,77
2025-11-23,0,87,93
2025-11-30,0,85,90
2025-12-07,0,88,77
2025-12-14,0,87,77
2025-12-21,0,95,68
2025-12-28,0,81,76
2026-01-04,0,73,71
2026-01-11,0,72,72
2026-01-18,0,70,69
2026-01-25,0,70,67
2026-02-01,0,73,69
2026-02-08,0,75,66
2026-02-15,0,72,72
2026-02-22,0,68,78
2026-03-01,0,62,80
2026-03-08,0,65,82
2026-03-15,0,67,82
2026-03-22,0,60,70
2026-03-29,0,71,74
