month,kw_1_search,kw_2_search,kw_3_search
2023-04-02,0,2,33
2023-04-09,0,2,34
2023-04-16,0,1,34
2023-04-23,0,2,33
2023-04-30,0,2,33
2023-05-07,0,1,32
2023-05-14,0,1,32
2023-05-21,0,1,34
2023-05-28,0,1,38
2023-06-04,0,1,34
2023-06-11,0,1,34
2023-06-18,0,1,32
2023-06-25,0,1,34
2023-07-02,0,1,33
2023-07-09,0,1,35
2023-07-16,0,1,35
2023-07-23,0,1,34
2023-07-30,0,2,35
2023-08-06,0,1,34
2023-08-13,0,1,35
2023-08-20,0,1,34
2023-08-27,0,1,37
2023-09-03,0,1,33
2023-09-10,0,2,34
2023-09-17,0,2,36
2023-09-24,0,2,37
2023-10-01,0,2,35
2023-10-08,0,2,34
2023-10-15,0,2,34
2023-10-22,0,2,33
2023-10-29,0,2,35
2023-11-05,0,2,32
2023-11-12,0,2,33
2023-11-19,0,1,32
2023-11-26,0,2,34
2023-12-03,0,2,33
2023-12-10,0,2,33
2023-12-17,0,1,32
2023-12-24,0,1,29
2023-12-31,0,1,32
2024-01-07,0,2,33
2024-01-14,0,1,33
2024-01-21,0,1,32
2024-01-28,0,1,36
2024-02-04,0,1,34
2024-02-11,0,1,34
2024-02-18,0,1,34
2024-02-25,0,1,34
2024-03-03,0,1,35
2024-03-10,0,1,34
2024-03-17,0,1,35
2024-03-24,0,1,35
2024-03-31,0,1,36
2024-04-07,0,1,35
2024-04-14,0,2,35
2024-04-21,0,1,34
2024-04-28,0,1,36
2024-05-05,0,1,36
2024-05-12,0,1,35
2024-05-19,0,1,35
2024-05-26,0,1,34
2024-06-02,0,1,34
2024-06-09,0,1,35
2024-06-16,0,1,35
2024-06-23,0,1,35
2024-06-30,0,1,34
2024-07-07,0,1,36
2024-07-14,0,1,36
2024-07-21,0,1,36
2024-07-28,0,1,38
2024-08-04,0,1,36
2024-08-11,0,1,37
2024-08-18,0,1,37
2024-08-25,0,1,37
2024-09-01,0,1,37
2024-09-08,0,1,38
2024-09-15,0,1,36
2024-09-22,0,1,37
2024-09-29,0,2,38
2024-10-06,0,1,37
2024-10-13,0,1,37
2024-10-20,0,1,37
2024-10-27,0,1,38
2024-11-03,0,1,34
2024-11-10,0,1,35
2024-11-17,0,1,36
2024-11-24,0,1,34
2024-12-01,0,1,36
2024-12-08,0,1,34
2024-12-15,0,1,35
2024-12-22,0,1,32
2024-12-29,0,1,35
2025-01-05,0,1,36
2025-01-12,0,1,36
2025-01-19,0,1,35
2025-01-26,0,1,35
2025-02-02,0,1,36
2025-02-09,0,1,34
2025-02-16,0,1,36
2025-02-23,0,1,38
2025-03-02,0,1,36
2025-03-09,0,1,37
2025-03-16,0,1,38
2025-03-23,0,1,39
2025-03-30,0,2,38
2025-04-06,0,3,37
2025-04-13,0,2,39
2025-04-20,0,1,37
2025-04-27,0,1,37
2025-05-04,0,2,37
2025-05-11,0,1,38
2025-05-18,0,1,39
2025-05-25,0,1,37
2025-06-01,0,1,38
2025-06-08,0,2,44
2025-06-15,0,3,43
2025-06-22,0,5,42
2025-06-29,0,1,41
2025-07-06,0,1,41
2025-07-13,0,1,44
2025-07-20,0,1,43
2025-07-27,0,2,46
2025-08-03,0,3,56
2025-08-10,0,3,59
2025-08-17,0,3,60
2025-08-24,0,3,56
2025-08-31,0,3,58
2025-09-07,0,3,57
2025-09-14,0,3,54
2025-09-21,0,4,54
2025-09-28,0,4,57
2025-10-05,0,3,51
2025-10-12,0,3,50
2025-10-19,0,4,53
2025-10-26,0,3,49
2025-11-02,0,3,51
2025-11-09,0,3,51
2025-11-16,0,3,54
2025-11-23,0,4,56
2025-11-30,0,4,59
2025-12-07,0,4,53
2025-12-14,0,4,51
2025-12-21,0,3,44
2025-12-28,0,4,45
2026-01-04,0,5,45
2026-01-11,0,3,49
2026-01-18,0,3,53
2026-01-25,0,4,55
2026-02-01,0,4,58
2026-02-08,0,3,65
2026-02-15,0,3,69
2026-02-22,0,5,61
2026-03-01,0,22,74
2026-03-08,0,38,91
2026-03-15,0,25,100
2026-03-22,0,18,88
2026-03-29,0,17,83
2026-04-05,0,13,96
